ticker,exchange,assetType,priceCurrency,startDate,endDate
KNYJF,PINK,Stock,USD,2007-07-27,2021-07-12
KNYJY,PINK,Stock,USD,2010-07-26,2021-07-12
KO,NYSE,Stock,USD,1962-01-02,2021-07-12
KO-21C,NYSE,Stock,USD,,
KO-22B,NYSE,Stock,USD,,
KO-26C,NYSE,Stock,USD,,
KO-31,NYSE,Stock,USD,,
KOAN,OTCQB,Stock,USD,2007-09-19,2021-07-12
KOAN,OTCQB,Stock,USD,2014-02-19,2019-12-16
KOCT,BATS,ETF,USD,2019-10-01,2021-07-12
KOD,NASDAQ,Stock,USD,2018-10-04,2021-07-12
KODK,NYSE,Stock,USD,2013-09-23,2021-07-12
KODK-WS,NYSE,Stock,USD,2013-09-23,2018-08-28
KODK-WS-A,NYSE,Stock,USD,2013-09-23,2018-08-28
KOEBF,PINK,Stock,USD,2007-12-21,2019-11-15
KOF,NYSE,Stock,USD,1993-09-14,2021-07-12
KOF-30,NYSE,Stock,USD,,
KOFX,NASDAQ,Stock,USD,,
KOG,NYSE,Stock,USD,2004-09-01,2014-12-09
KOGL,PINK,Stock,USD,2000-07-10,2021-07-12
KOGMF,PINK,Stock,USD,2009-05-12,2021-07-12
KOIN,NYSE ARCA,ETF,USD,2018-01-30,2021-07-12
KOJAF,OTCGREY,Stock,USD,2020-10-01,2021-07-12
KOKU,NYSE ARCA,ETF,USD,2020-04-08,2021-07-12
KOL,NYSE ARCA,ETF,USD,2008-01-15,2020-12-23
KOL1,NYSE,Stock,USD,,
KOLD,NYSE ARCA,ETF,USD,2011-10-06,2021-07-12
KOLR,OTCCE,Stock,USD,1998-07-06,2021-07-12
KOMBY,OTCGREY,Stock,USD,,
KOMG,NASDAQ,Stock,USD,,
KOMOF,PINK,Stock,USD,2020-01-13,2021-07-12
KOMOF,OTCGREY,Stock,USD,,
KOMP,NYSE ARCA,ETF,USD,2018-10-23,2021-07-12
KONA,PINK,Stock,USD,2005-08-16,2021-07-12
KONAQ,NASDAQ,Stock,USD,,
KONE,NASDAQ,Stock,USD,2010-05-14,2018-09-12
KONEF,PINK,Stock,USD,2021-06-08,2021-07-12
KONGF,PINK,Stock,USD,2018-11-13,2018-11-19
KONMY,PINK,Stock,USD,2021-03-03,2021-07-12
KOOLW,OTCGREY,Stock,USD,2018-12-31,2018-12-31
KOOP,NASDAQ,Stock,USD,,
KOOYF,PINK,Stock,USD,2007-10-29,2021-07-12
KOP,NYSE,Stock,USD,2006-02-01,2021-07-12
KOPN,NASDAQ,Stock,USD,1992-04-15,2021-07-12
KOR,NYSE ARCA,ETF,USD,2016-09-29,2018-10-01
KOR,NASDAQ,Stock,USD,2016-01-04,2021-07-12
KOREA,,Stock,USD,,
KOREF,OTCQX,Stock,USD,2000-06-14,2021-07-12
KORP,NYSE ARCA,ETF,USD,2018-01-16,2021-07-12
KORU,NYSE ARCA,ETF,USD,2013-04-10,2021-07-12
KORZ,NYSE ARCA,ETF,USD,2013-05-01,2014-10-01
KOS,NYSE,Stock,USD,2011-05-11,2021-07-12
KOSCF,OTCGREY,Stock,USD,2005-01-26,2021-07-12
KOSK,PINK,Stock,USD,2008-10-30,2021-07-12
KOSN,NASDAQ,Stock,USD,2000-10-05,2009-07-06
KOSP,,Stock,USD,,
KOSS,NASDAQ,Stock,USD,1992-02-25,2021-07-12
KOTFY,OTCGREY,Stock,USD,,
KOTMF,PINK,Stock,USD,2018-05-31,2021-07-12
KOTMY,PINK,Stock,USD,2017-09-28,2021-07-12
KOTRF,PINK,Stock,USD,2007-07-13,2017-09-14
KOVR,OTCCE,Stock,USD,2001-01-02,2021-07-12
KOYJF,OTCGREY,Stock,USD,2004-09-22,2021-07-12
KOYWF,OTCGREY,Stock,USD,2018-10-30,2021-04-21
KOZAY,PINK,Stock,USD,2011-11-29,2021-07-12
KOZZF,PINK,Stock,USD,2018-10-24,2021-07-12
KP,NYSE,Stock,USD,,
KPA,NYSE,Stock,USD,,
KPAAX,NMFQS,Mutual Fund,USD,1992-07-22,2019-01-07
KPAY,PINK,Stock,USD,2013-02-26,2021-07-12
KPCM,PINK,Stock,USD,1996-10-02,2021-07-12
KPCPF,PINK,Stock,USD,2007-07-13,2021-07-12
KPCPY,PINK,Stock,USD,2011-08-01,2021-07-12
KPCTF,PINK,Stock,USD,,
KPCUF,PINK,Stock,USD,2007-08-16,2021-07-12
KPDCF,OTCGREY,Stock,USD,2019-10-21,2021-07-12
KPELF,PINK,Stock,USD,2007-07-20,2021-07-12
KPELY,PINK,Stock,USD,2007-07-13,2021-07-12
KPFIX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-15
KPFS,NASDAQ,Stock,USD,2018-10-04,2019-07-08
KPFSY,PINK,Stock,USD,2018-10-04,2019-09-27
KPG,NYSE,Stock,USD,,
KPGHF,PINK,Stock,USD,,
KPHWF,PINK,Stock,USD,2020-12-29,2021-07-12
KPI,,Stock,USD,,
KPIEX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-15
KPIFF,PINK,Stock,USD,2007-02-23,2021-07-12
KPJHF,PINK,Stock,USD,2021-01-07,2021-07-12
KPLCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-15
KPLIF,OTCGREY,Stock,USD,2000-05-08,2021-07-12
KPLLF,OTCMKTS,Stock,USD,2018-01-18,2019-04-03
KPLLF,PINK,Stock,USD,,
KPLT,NASDAQ,Stock,USD,2019-12-30,2021-07-12
KPLTW,NASDAQ,Stock,USD,2019-12-27,2021-07-12
KPLUF,OTCMKTS,Stock,USD,2008-06-12,2021-07-12
KPLUY,OTCQX,Stock,USD,2016-01-04,2021-07-12
KPOC,PINK,Stock,USD,2010-10-22,2021-07-12
KPOEF,PINK,Stock,USD,,
KPP,NYSE,Stock,USD,,
KPRAX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-15
KPRBX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-15
KPRCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-15
KPRDX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-15
KPREX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-15
KPRFX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-15
KPRGX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-15
KPRHX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-15
KPRIX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-15
KPRJX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-15
KPRKX,NMFQS,Mutual Fund,USD,2019-05-24,2020-12-15
KPSCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-15
KPSGF,PINK,Stock,USD,,
KPSHF,OTCGREY,Stock,USD,2018-06-06,2021-07-12
KPT,NYSE,Stock,USD,,
KPTCY,PINK,Stock,USD,2021-03-17,2021-07-12
KPTI,NASDAQ,Stock,USD,2013-11-06,2021-07-12
KPTSF,OTCGREY,Stock,USD,2015-11-30,2021-07-12
KPTTY,OTCGREY,Stock,USD,,
KPZIF,OTCQB,Stock,USD,2015-03-03,2021-07-12
KR,NYSE,Stock,USD,1977-01-03,2021-07-12
KRA,NYSE,Stock,USD,2009-12-17,2021-07-12
KRANF,OTCGREY,ETF,USD,2020-01-06,2021-07-12
KRAT,NASDAQ,Stock,USD,,
KRB,,Stock,USD,,
KRBF,PINK,Stock,USD,2017-07-31,2021-07-12
KRBN,NYSE ARCA,ETF,USD,2020-07-30,2021-07-12
KRBOF,PINK,Stock,USD,,
KRBP,NASDAQ,Stock,USD,2020-10-16,2021-07-12
KRC,NYSE,Stock,USD,1997-01-30,2021-07-12
KRC-P-H,NYSE,Stock,USD,1997-01-29,2017-08-14
KRCAX,NMFQS,Mutual Fund,USD,,
KRCCX,NMFQS,Mutual Fund,USD,,
KRCLF,PINK,Stock,USD,,
KRCLF,PINK,Stock,USD,2018-12-04,2018-12-04
KRCTX,NMFQS,Mutual Fund,USD,2017-11-22,2019-04-03
KRDXF,OTCGREY,Stock,USD,2017-12-14,2021-07-12
KRE,NYSE ARCA,ETF,USD,2006-06-22,2021-07-12
KRE1,NYSE,Stock,USD,,
KREAX,NMFQS,Mutual Fund,USD,2003-01-02,2018-08-13
KRECX,NMFQS,Mutual Fund,USD,2003-01-02,2018-08-13
KRED,PINK,Stock,USD,2013-10-16,2021-07-12
KREDX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-09
KREF,NYSE,Stock,USD,2017-05-05,2021-07-12
KREF-P-A,NYSE,Stock,USD,2021-04-26,2021-07-12
KREFP,PINK,Stock,USD,2021-04-12,2021-04-23
KREN,NASDAQ,Stock,USD,,
KREVF,PINK,Stock,USD,2007-07-27,2021-07-12
KRFG,PINK,Stock,USD,2017-09-22,2021-07-12
KRFT,NASDAQ,Stock,USD,2012-09-17,2015-07-10
KRG,NYSE,Stock,USD,2004-08-11,2021-07-12
KRHC1,,Stock,USD,,
KRI,NYSE,Stock,USD,,
KRIDF,OTCGREY,Stock,USD,,
KRIUF,PINK,Stock,USD,2007-07-24,2021-07-12
KRKKF,PINK,Stock,USD,2018-01-29,2021-07-12
KRKNF,OTCQB,Stock,USD,2015-12-02,2021-07-12
KRKR,NASDAQ,Stock,USD,2019-11-08,2021-07-12
KRLTF,OTCGREY,Stock,USD,2011-03-09,2021-07-12
KRMA,NASDAQ,ETF,USD,2016-07-12,2021-07-12
KRMCF,PINK,Stock,USD,2019-12-11,2021-07-12
KRMD,NASDAQ,Stock,USD,1996-03-20,2021-07-12
KRMDF,OTCGREY,Stock,USD,2020-11-12,2021-07-12
KRMEF,OTCMKTS,Stock,USD,2017-10-03,2019-10-04
KRMMF,PINK,Stock,USD,,
KRNGF,PINK,Stock,USD,2007-08-02,2021-07-12
KRNGY,OTCGREY,Stock,USD,2018-09-27,2021-07-12
KRNIF,OTCGREY,ETF,USD,2021-01-13,2021-07-12
KRNL,NASDAQ,Stock,USD,2021-04-01,2021-07-12
KRNLF,OTCGREY,Stock,USD,2009-03-23,2018-04-26
KRNLU,NASDAQ,Stock,USD,2021-02-03,2021-07-12
KRNLW,NASDAQ,Stock,USD,2021-03-26,2021-07-12
KRNNF,OTCGREY,Stock,USD,2017-10-20,2021-07-12
KRNT,NASDAQ,Stock,USD,2015-04-02,2021-07-12
KRNTY,PINK,Stock,USD,2018-11-16,2021-07-12
KRNUF,OTCGREY,Stock,USD,,
KRNY,NASDAQ,Stock,USD,2005-02-24,2021-07-12
KRO,NYSE,Stock,USD,2003-12-09,2021-07-12
KROEF,PINK,Stock,USD,2021-02-09,2021-07-12
KROL,,Stock,USD,,
KRON,NASDAQ,Stock,USD,2020-10-09,2021-07-12
KRON,,Stock,USD,,
KROO,NYSE ARCA,ETF,USD,2010-03-23,2018-03-16
KROP,NASDAQ,ETF,USD,,
KROS,NASDAQ,Stock,USD,2020-04-08,2021-07-12
KROTF,PINK,Stock,USD,2017-10-27,2020-10-15
KRP,NYSE,Stock,USD,2017-02-03,2021-07-12
KRRGF,OTCQX,Stock,USD,2020-07-31,2021-07-12
KRRGF,OTCQX,Stock,USD,2012-02-15,2020-07-30
KRRTF,PINK,Stock,USD,2017-03-31,2021-07-12
KRRYF,OTCGREY,Stock,USD,2015-06-01,2021-07-12
KRS,NYSE ARCA,ETF,USD,2010-04-22,2017-09-14
KRSC,NASDAQ,Stock,USD,,
KRSL,NASDAQ,Stock,USD,1982-09-02,2017-07-14
KRSOF,PINK,Stock,USD,2020-12-23,2021-07-12
